id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
3366,5742,144.556537,51.115272,0.935397,5919,85.504044,0.540474,324.697,0.68441,2.82805,Jasmine
2813,5637,143.219026,51.303564,0.933638,5766,84.71866,0.488306,324.71,0.671841,2.7916,Jasmine
4721,5670,146.017598,50.195454,0.939056,5787,84.966277,0.591549,324.712,0.675766,2.90898,Jasmine
2371,5638,142.641938,51.716635,0.931959,5780,84.726174,0.62798,324.719,0.671923,2.758144,Jasmine
14650,6454,136.251855,61.341198,0.892925,6586,90.650361,0.563767,324.733,0.769106,2.221213,Gonen
2454,5743,143.119498,51.753767,0.932329,5888,85.511489,0.501747,324.741,0.684344,2.765393,Jasmine
1305,5949,143.333178,53.904866,0.926587,6057,87.031615,0.811375,324.744,0.708878,2.659003,Jasmine
5339,5451,144.037851,48.854702,0.940722,5583,83.309236,0.794606,324.744,0.649537,2.94829,Jasmine
2794,5624,143.132535,51.298086,0.93357,5757,84.620915,0.636775,324.762,0.670077,2.790212,Jasmine
11131,4826,150.41604,41.629477,0.960938,4985,78.387844,0.564115,324.769,0.574974,3.61321,Jasmine
7028,5137,142.001378,46.599294,0.944622,5297,80.874171,0.499368,324.781,0.611981,3.047286,Jasmine
3809,5705,145.196287,50.850795,0.936667,5833,85.228115,0.542971,324.788,0.679619,2.85534,Jasmine
17152,6142,136.685695,58.607918,0.90341,6310,88.432106,0.547074,324.792,0.73166,2.332205,Gonen
2338,5731,143.263327,51.983336,0.931847,5895,85.422104,0.791356,324.794,0.682691,2.755947,Jasmine
8935,6784,133.517203,65.800765,0.870128,6902,92.938997,0.604258,324.815,0.808023,2.029113,Gonen
3519,5609,143.885111,50.724381,0.935799,5766,84.507991,0.550766,324.836,0.667985,2.836607,Jasmine
1579,5687,140.830582,52.353969,0.928332,5879,85.093556,0.558425,324.837,0.67727,2.68997,Jasmine
8706,5060,145.096306,45.800353,0.948874,5231,80.265759,0.62748,324.844,0.602574,3.168017,Jasmine
3032,5610,142.996172,50.951704,0.934366,5767,84.515524,0.616484,324.861,0.668002,2.806504,Jasmine
5444,5664,147.466972,49.906344,0.940994,5798,84.921309,0.7617,324.868,0.674403,2.954874,Jasmine
11437,4720,153.470724,40.162261,0.965151,4825,77.522195,0.759331,324.868,0.562002,3.821267,Jasmine
13610,6601,136.224294,62.267846,0.889416,6748,91.676901,0.653047,324.87,0.78596,2.187715,Gonen
1649,5824,143.392055,53.163798,0.928729,5960,86.11241,0.761805,324.876,0.693419,2.697175,Jasmine
5388,5480,145.062577,49.151227,0.940848,5630,83.53055,0.756697,324.877,0.652458,2.951352,Jasmine
1115,5912,141.931266,53.887968,0.925119,6027,86.760545,0.516557,324.882,0.703871,2.633821,Jasmine
8708,5364,148.66047,46.922641,0.94888,5470,82.641738,0.454576,324.884,0.638619,3.168203,Jasmine
5991,7110,131.619957,69.358953,0.849888,7227,95.145852,0.763695,324.886,0.846481,1.897664,Gonen
4426,5586,144.7528,50.046208,0.938332,5749,84.334549,0.517702,324.887,0.665037,2.892383,Jasmine
14108,6739,137.853463,62.571,0.891055,6833,92.63024,0.585287,324.89,0.802292,2.203153,Gonen
7171,5502,146.839232,48.072789,0.944891,5626,83.698052,0.785103,324.893,0.655013,3.054519,Jasmine
8774,5181,146.925243,46.292871,0.949066,5332,81.219789,0.564748,324.894,0.616794,3.17382,Jasmine
12127,6597,134.797153,63.145261,0.883492,6745,91.64912,0.598639,324.897,0.785353,2.134715,Gonen
12849,6680,136.732192,63.253311,0.886563,6774,92.223859,0.837093,324.918,0.795131,2.161661,Gonen
7509,5379,146.511402,47.582103,0.945794,5512,82.757208,0.806447,324.926,0.64024,3.079128,Jasmine
13079,6722,136.882863,63.063791,0.887549,6855,92.51333,0.67899,324.927,0.800086,2.170546,Gonen
1116,5745,140.261021,53.250916,0.925128,5923,85.526377,0.639898,324.935,0.683765,2.633964,Jasmine
9254,5165,147.739384,45.89775,0.950519,5398,81.09428,0.512706,324.944,0.6147,3.218881,Jasmine
7364,5356,145.574938,47.439417,0.945412,5488,82.580088,0.532935,324.945,0.637427,3.068649,Jasmine
2509,5866,145.287988,52.452096,0.932557,5998,86.422353,0.79442,324.951,0.698098,2.769918,Jasmine
5827,5387,144.847759,48.666892,0.941867,5568,82.818726,0.714456,324.959,0.641062,2.97631,Jasmine
1380,5744,141.176632,52.895639,0.927155,5933,85.518933,0.707389,324.976,0.683474,2.668965,Jasmine
2541,5735,143.631581,51.810633,0.932675,5883,85.451909,0.701272,324.976,0.682403,2.772241,Jasmine
1040,5721,139.383677,53.199551,0.924296,5929,85.347545,0.580459,324.977,0.680733,2.620016,Jasmine
11121,4843,150.57742,41.813195,0.960672,4980,78.525786,0.419562,324.98,0.57625,3.601194,Jasmine
6191,5580,146.852662,48.971341,0.94276,5694,84.289244,0.694289,324.984,0.663927,2.998747,Jasmine
2808,5740,144.324317,51.707838,0.933616,5873,85.489151,0.487846,324.991,0.682935,2.79115,Jasmine
5632,5180,141.736025,47.787347,0.941448,5424,81.21195,0.493521,325.003,0.616261,2.965974,Jasmine
5837,5636,147.128943,49.419256,0.941901,5739,84.711145,0.47694,325.007,0.670495,2.977158,Jasmine
8241,5324,146.950642,46.96497,0.947554,5450,82.333027,0.599347,325.01,0.633366,3.128941,Jasmine
3016,5567,142.786133,50.904598,0.934292,5742,84.191,0.67882,325.026,0.662209,2.804975,Jasmine
3818,6941,121.642031,75.144389,0.786374,7139,94.008275,0.637374,325.027,0.825644,1.618777,Gonen
5175,5579,145.681814,49.571733,0.940326,5715,84.281691,0.481363,325.054,0.663522,2.938808,Jasmine
4832,5577,145.011352,49.726139,0.939368,5710,84.266583,0.479124,325.055,0.66328,2.9162,Jasmine
1197,5844,141.876467,53.637998,0.925781,6005,86.260141,0.585865,325.059,0.695017,2.645074,Jasmine
1200,5778,140.342137,53.039915,0.925833,5937,85.771663,0.711576,325.059,0.687168,2.645972,Jasmine
11379,4837,153.207294,40.671159,0.964121,4946,78.477128,0.747835,325.066,0.575232,3.766976,Jasmine
606,6043,140.501943,55.819033,0.917696,6178,87.716513,0.787669,325.075,0.718613,2.517097,Jasmine
7714,5412,147.554766,47.710656,0.946282,5570,83.010677,0.457984,325.082,0.643549,3.0927,Jasmine
1445,5845,142.446982,53.207579,0.92762,5938,86.267521,0.507378,325.09,0.695004,2.677193,Jasmine
6575,6886,131.334762,67.955288,0.855731,7015,93.635076,0.616142,325.111,0.818679,1.932664,Gonen
2248,5890,145.426839,52.898755,0.931497,6094,86.598966,0.566346,325.117,0.700238,2.749154,Jasmine
12867,6358,133.47554,61.724565,0.88665,6519,89.973646,0.71358,325.118,0.755872,2.162438,Gonen
9178,5205,146.985464,45.780392,0.950259,5347,81.407689,0.448707,325.129,0.618756,3.210664,Jasmine
5639,5479,144.89739,48.845211,0.941468,5628,83.522928,0.469776,325.13,0.651324,2.966461,Jasmine
3495,5629,144.439997,50.942433,0.935741,5791,84.658522,0.503669,325.144,0.669098,2.835357,Jasmine
7443,5482,147.591123,48.012352,0.945609,5589,83.545791,0.463908,325.146,0.651616,3.074024,Jasmine
1273,5841,141.919727,53.452987,0.926359,5986,86.237997,0.671843,325.15,0.694272,2.655038,Jasmine
1064,5756,141.02443,53.74568,0.92453,5910,85.608217,0.506022,325.153,0.684156,2.623921,Jasmine
2163,5903,143.942659,52.46142,0.931219,6032,86.694481,0.686316,325.166,0.701572,2.743781,Jasmine
5173,5686,147.18952,50.087039,0.940321,5870,85.086074,0.71004,325.166,0.675782,2.938675,Jasmine
13902,6562,136.224428,62.013155,0.890375,6690,91.405678,0.578558,325.171,0.77987,2.196702,Gonen
11843,6759,135.956908,64.042337,0.882107,6857,92.767592,0.604237,325.179,0.803244,2.122922,Gonen
7554,5373,146.00489,47.372353,0.9459,5516,82.71104,0.538647,325.183,0.638515,3.08207,Jasmine
3204,5793,145.341502,51.571687,0.93493,5937,85.882924,0.50709,325.187,0.68841,2.818242,Jasmine
2737,5664,142.938159,51.297463,0.933384,5794,84.921309,0.768834,325.191,0.673064,2.786457,Jasmine
8127,6590,130.734362,65.271063,0.866449,6865,91.600484,0.670738,325.193,0.783092,2.002945,Gonen
950,5282,133.949964,51.448126,0.923298,5508,82.007629,0.508912,325.194,0.627658,2.603593,Jasmine
1438,5834,142.686581,53.316174,0.927566,5997,86.186307,0.790087,325.199,0.693231,2.676234,Jasmine
1532,5954,144.011176,53.616641,0.928109,6086,87.068182,0.773247,325.224,0.707381,2.685942,Jasmine
11583,6816,136.097085,64.528486,0.880452,6918,93.157934,0.636593,325.226,0.809784,2.109101,Gonen
15313,6545,137.656431,61.343378,0.895219,6679,91.2872,0.783176,325.241,0.777515,2.244031,Gonen
16397,6532,138.414474,60.520467,0.899344,6650,91.196495,0.794647,325.249,0.775933,2.287069,Gonen
1288,5841,142.629668,53.693826,0.926434,6024,86.237997,0.497445,325.272,0.693751,2.656351,Jasmine
1477,5972,143.555621,53.566233,0.927775,6093,87.199694,0.631958,325.274,0.709302,2.679965,Jasmine
6763,5477,146.814342,48.418992,0.944052,5605,83.507682,0.803668,325.29,0.650446,3.032164,Jasmine
16049,6456,137.814754,60.660215,0.897921,6569,90.664406,0.760066,325.307,0.766631,2.271913,Gonen
9770,5291,149.7719,45.644509,0.952429,5415,82.077466,0.578125,325.315,0.62826,3.281269,Jasmine
9839,6822,133.889893,65.309013,0.872966,6968,93.198928,0.632369,325.318,0.810038,2.050098,Gonen
17653,6395,139.818693,58.681261,0.907665,6503,90.235065,0.748829,325.324,0.759308,2.38268,Gonen
5847,5677,147.30571,49.470695,0.94192,5794,85.018709,0.804563,325.331,0.674028,2.977636,Jasmine
18046,6215,141.562715,56.59605,0.916605,6298,88.956078,0.801418,325.332,0.7379,2.501283,Gonen
3412,5603,143.753945,50.782052,0.935526,5771,84.46278,0.651436,325.34,0.665205,2.830802,Jasmine
13068,6470,135.038676,62.229249,0.887491,6686,90.762657,0.720811,325.34,0.768138,2.170019,Gonen
1446,5796,142.830318,53.35037,0.927621,5937,85.905159,0.796154,325.348,0.688085,2.677213,Jasmine
7077,5577,148.146208,48.571367,0.944726,5709,84.266583,0.744792,325.348,0.662086,3.050073,Jasmine
15371,6287,135.609212,60.371113,0.895439,6471,89.469867,0.551491,325.361,0.746315,2.24626,Gonen
4084,5582,144.742851,50.415337,0.93738,5741,84.304348,0.480048,325.362,0.662622,2.871008,Jasmine
10884,4990,150.404113,42.920409,0.958418,5079,79.708628,0.420034,325.364,0.59234,3.504256,Jasmine
8533,5247,146.465665,46.464179,0.948347,5426,81.735475,0.461315,325.378,0.622794,3.152228,Jasmine
1399,5889,142.827215,53.459383,0.92731,6066,86.591614,0.576336,325.383,0.698975,2.671696,Jasmine
13999,6445,135.919687,61.791283,0.890687,6600,90.587134,0.604143,325.383,0.764968,2.199658,Gonen
1028,5804,139.651967,53.341849,0.924178,5957,85.964425,0.522177,325.385,0.688878,2.618056,Jasmine
9464,6735,133.321562,65.344154,0.871652,6874,92.602745,0.602631,325.392,0.799344,2.040298,Gonen
1844,5684,142.065551,52.298125,0.929776,5883,85.071109,0.601291,325.398,0.674581,2.716456,Jasmine
14822,6606,137.699963,61.817154,0.893569,6735,91.711616,0.6218,325.407,0.783961,2.227536,Gonen
7809,5451,148.283498,47.855524,0.946491,5610,83.309236,0.491613,325.417,0.646853,3.098566,Jasmine
9665,5210,148.317559,45.362575,0.95208,5350,81.44678,0.482854,325.433,0.618193,3.269602,Jasmine
1690,5912,143.888355,53.25609,0.928984,6011,86.760545,0.512172,325.453,0.701403,2.70182,Jasmine
3369,5759,145.526334,51.456702,0.9354,5879,85.630523,0.730096,325.455,0.683243,2.828132,Jasmine
16143,6493,138.353246,60.798779,0.898269,6643,90.923838,0.758883,325.456,0.770319,2.275592,Gonen
2279,5747,143.847278,52.294149,0.931579,5954,85.541263,0.492882,325.46,0.681798,2.750734,Jasmine
3465,5765,146.013068,51.522714,0.935675,5882,85.675119,0.822749,325.472,0.683883,2.833955,Jasmine
3392,5640,144.465148,51.05649,0.935466,5794,84.7412,0.55381,325.473,0.669051,2.829516,Jasmine
4244,5582,144.776005,50.259411,0.937809,5742,84.304348,0.511172,325.483,0.66213,2.880575,Jasmine
970,5966,141.818006,54.4126,0.923466,6120,87.155878,0.747619,325.488,0.707658,2.606345,Jasmine
8409,5556,149.438766,47.556397,0.948012,5676,84.107782,0.792808,325.496,0.658993,3.142348,Jasmine
8720,5220,147.362391,46.497228,0.948916,5346,81.524907,0.440209,325.496,0.61914,3.169273,Jasmine
862,6096,142.217854,54.978221,0.922257,6202,88.100331,0.673964,325.497,0.723038,2.586803,Jasmine
2599,5479,140.969844,50.768078,0.9329,5692,83.522928,0.630205,325.499,0.649848,2.776742,Jasmine
8112,5419,147.789399,47.382066,0.947213,5581,83.064343,0.511903,325.499,0.642732,3.1191,Jasmine
2673,5750,143.841091,51.701345,0.933171,5880,85.563587,0.507234,325.51,0.681945,2.782154,Jasmine
5870,5418,144.745269,48.585537,0.941982,5540,83.056679,0.468929,325.519,0.642534,2.979184,Jasmine
10303,6514,131.975501,63.875001,0.875073,6730,91.070755,0.598163,325.534,0.77244,2.066153,Gonen
7053,5531,147.344431,48.330539,0.944674,5710,83.918341,0.778466,325.538,0.655858,3.048682,Jasmine
2539,5773,143.803237,51.87364,0.932672,5903,85.734543,0.671201,325.555,0.684483,2.772183,Jasmine
4273,5524,143.901784,49.921518,0.937897,5674,83.865221,0.646838,325.555,0.65496,2.88256,Jasmine
6108,5544,146.250998,48.846707,0.942576,5684,84.016903,0.496774,325.559,0.657315,2.994081,Jasmine
2850,5836,145.343761,52.009372,0.933784,5994,86.201079,0.635799,325.58,0.691846,2.794569,Jasmine
4166,5459,142.946764,49.716411,0.93757,5628,83.370346,0.748526,325.58,0.647154,2.875243,Jasmine
13967,6474,135.879864,61.797431,0.890596,6669,90.790709,0.620829,325.581,0.767475,2.198795,Gonen
3196,5717,145.25385,51.545695,0.934917,5881,85.317703,0.491151,325.585,0.677718,2.817963,Jasmine
4436,5374,141.131999,48.783363,0.938361,5545,82.718736,0.528937,325.598,0.637007,2.893035,Jasmine
4438,5605,145.284286,50.213327,0.938374,5768,84.477853,0.580228,325.605,0.66436,2.893341,Jasmine
17087,6613,140.503481,60.373186,0.902976,6724,91.760193,0.595658,325.608,0.783823,2.32725,Gonen
5597,5549,145.864138,49.217063,0.941355,5676,84.054781,0.459545,325.611,0.657698,2.96369,Jasmine
5465,5800,148.757061,50.328854,0.941028,5944,85.934797,0.850939,325.62,0.68741,2.955701,Jasmine
11025,5062,152.225745,42.818164,0.959626,5159,80.28162,0.808885,325.62,0.599943,3.555167,Jasmine
17915,6206,139.505125,57.212007,0.912037,6368,88.891645,0.686353,325.622,0.735519,2.438389,Gonen
3161,5493,142.040433,50.450226,0.934797,5672,83.629569,0.79036,325.646,0.650921,2.815457,Jasmine
16506,6570,139.051626,60.639683,0.899901,6688,91.461379,0.668702,325.646,0.778545,2.29308,Gonen
4001,5622,145.222723,50.664327,0.93717,5784,84.605867,0.519401,325.664,0.666133,2.86637,Jasmine
10504,6787,134.594057,64.996731,0.87567,6953,92.959544,0.680401,325.672,0.804131,2.070782,Gonen
11188,6765,134.539284,64.257131,0.878573,6908,92.808758,0.660129,325.672,0.801525,2.093764,Gonen
1723,5925,144.219504,53.324783,0.929132,6061,86.855882,0.528357,325.673,0.701996,2.704549,Jasmine
7484,5415,146.81079,47.705167,0.945734,5566,83.033681,0.474667,325.674,0.641567,3.077461,Jasmine
10476,5117,149.937537,44.128937,0.955708,5237,80.716583,0.581213,325.679,0.606242,3.397715,Jasmine
10009,6853,134.844439,65.614073,0.87363,6972,93.410442,0.720307,325.68,0.811911,2.055115,Gonen
13191,6653,136.343409,62.715847,0.887927,6775,92.03729,0.58115,325.692,0.788158,2.173987,Gonen
6552,6815,130.582768,67.568802,0.855719,7060,93.1511,0.701926,325.713,0.807245,1.93259,Gonen
748,5932,140.996478,55.140138,0.920359,6086,86.907174,0.597502,325.738,0.702545,2.557057,Jasmine
17597,6428,139.959907,58.932496,0.90703,6543,90.467584,0.567444,325.74,0.761278,2.374919,Gonen
9594,6687,133.076239,65.076463,0.872275,6880,92.272167,0.58823,325.742,0.791943,2.044921,Gonen
1162,5767,140.585191,53.257899,0.925466,5903,85.689979,0.503756,325.751,0.682949,2.639706,Jasmine
554,6260,141.818058,56.932916,0.915881,6387,89.277542,0.824769,325.752,0.741327,2.490968,Jasmine
1926,5221,136.085664,49.950111,0.930202,5451,81.532715,0.540924,325.755,0.618275,2.724432,Jasmine
1632,6027,145.169976,53.857561,0.928634,6149,87.600312,0.48597,325.769,0.71366,2.695443,Jasmine
7481,5500,147.943935,48.075053,0.94573,5617,83.682839,0.758621,325.794,0.651158,3.077354,Jasmine
4224,5604,144.806137,50.295893,0.937742,5751,84.470317,0.525506,325.796,0.663463,2.879085,Jasmine
11558,6853,136.011846,64.524787,0.880306,6964,93.410442,0.793998,325.804,0.811293,2.107901,Gonen
4530,5602,145.645465,50.238616,0.938626,5740,84.455242,0.488575,325.806,0.663185,2.899074,Jasmine
3370,5732,144.31594,51.028603,0.935401,5904,85.429556,0.568256,325.813,0.678546,2.828138,Jasmine
2386,5745,143.432101,51.972629,0.932042,5876,85.526377,0.650476,325.82,0.680056,2.759762,Jasmine
1909,5783,142.812501,52.442297,0.930138,5945,85.808766,0.524012,325.83,0.684512,2.723231,Jasmine
7921,6642,131.459858,65.889196,0.865325,6893,91.961171,0.595428,325.831,0.786184,1.995166,Gonen
7751,5310,146.223307,47.245619,0.946363,5461,82.224704,0.455286,325.851,0.628444,3.09496,Jasmine
8648,5347,147.924182,46.758614,0.948726,5479,82.510677,0.601057,325.869,0.632753,3.163571,Jasmine
8668,5339,147.548812,46.615405,0.948782,5479,82.448929,0.560702,325.87,0.631802,3.165237,Jasmine
10829,6685,134.180957,64.468079,0.877019,6892,92.258367,0.702649,325.878,0.791045,2.081355,Gonen
526,6160,140.931278,56.892673,0.914895,6318,88.561592,0.691746,325.886,0.728885,2.477143,Jasmine
653,5901,140.172552,55.343117,0.918758,6066,86.679793,0.668139,325.894,0.698205,2.532791,Jasmine
2945,5720,145.223215,51.846536,0.9341,5949,85.340086,0.652372,325.894,0.676789,2.801021,Jasmine
11346,4938,154.103678,41.105535,0.963769,5037,79.292225,0.597459,325.894,0.584263,3.748976,Jasmine
10684,5124,150.573005,43.715177,0.956928,5247,80.771774,0.460129,325.897,0.606259,3.44441,Jasmine
9395,5324,149.429854,46.186785,0.951034,5453,82.333027,0.828767,325.91,0.629872,3.235338,Jasmine
7412,5395,146.031955,47.541032,0.945524,5560,82.880199,0.445868,325.917,0.638245,3.071703,Jasmine
2934,5624,143.1394,51.11588,0.934064,5779,84.620915,0.489043,325.923,0.665312,2.800292,Jasmine
650,5944,140.34829,55.418193,0.91874,6107,86.995034,0.561921,325.929,0.703141,2.532531,Jasmine
1401,5585,138.824079,51.957487,0.92732,5783,84.327,0.50676,325.93,0.66067,2.671878,Jasmine
11195,6849,135.847703,64.879647,0.878582,6967,93.383176,0.774774,325.936,0.810163,2.093842,Gonen
2963,5734,144.831658,51.686812,0.934152,5888,85.444459,0.530926,325.954,0.678196,2.802101,Jasmine
8051,5424,148.057626,47.535091,0.94706,5564,83.102655,0.463115,325.958,0.641514,3.114702,Jasmine
7040,5445,146.940542,48.209795,0.944646,5601,83.263373,0.697183,325.96,0.64399,3.04794,Jasmine
3111,5812,145.377011,51.695028,0.934641,5930,86.023649,0.680562,325.968,0.687362,2.812205,Jasmine
1952,5729,142.122466,52.128116,0.930306,5863,85.407197,0.693584,325.969,0.677542,2.726407,Jasmine
4395,5715,145.909475,50.486308,0.93823,5807,85.302778,0.490347,325.974,0.675865,2.89008,Jasmine
13206,6649,136.460786,62.759327,0.887967,6771,92.009618,0.719589,325.977,0.786307,2.174351,Gonen
2846,5541,141.868846,50.77312,0.933765,5710,83.994168,0.578091,325.978,0.655272,2.794172,Jasmine
6544,5587,148.146218,49.086546,0.943512,5714,84.342097,0.819809,325.984,0.660687,3.018062,Jasmine
12175,6727,136.194495,63.725637,0.883781,6842,92.54773,0.593733,326.006,0.79539,2.137201,Gonen
5353,5638,147.132846,49.882132,0.940776,5761,84.726174,0.47554,326.016,0.666587,2.94961,Jasmine
1736,5854,143.851743,53.165776,0.929196,6028,86.333912,0.606758,326.018,0.692117,2.705721,Jasmine
4318,5707,145.809709,50.530191,0.938032,5853,85.243053,0.636232,326.026,0.674704,2.885596,Jasmine
11660,6829,136.304116,64.466886,0.881082,6924,93.246731,0.644793,326.028,0.807341,2.114328,Gonen
9612,6586,132.844457,64.949964,0.87233,6753,91.57268,0.617592,326.036,0.778575,2.045335,Gonen
17826,6349,140.817374,58.278858,0.91034,6466,89.909943,0.586567,326.036,0.750558,2.416269,Gonen
7093,6646,129.774396,66.115131,0.860493,6792,91.988858,0.626863,326.054,0.785581,1.962855,Gonen
1684,5669,141.106106,52.248526,0.928921,5822,84.958784,0.617605,326.068,0.670039,2.700672,Jasmine
1689,5856,143.254431,53.025298,0.928973,6028,86.348658,0.628596,326.076,0.692107,2.701624,Jasmine
5727,5664,147.93167,49.798089,0.941637,5806,84.921309,0.55858,326.076,0.669415,2.970629,Jasmine
9822,5235,148.622439,45.186204,0.952661,5366,81.641956,0.594616,326.076,0.618712,3.289111,Jasmine
17988,6117,139.417956,56.609697,0.913854,6341,88.251948,0.747982,326.076,0.722954,2.462793,Gonen
9251,5468,150.632352,46.804167,0.950502,5597,83.439043,0.506296,326.078,0.646242,3.218353,Jasmine
7104,5532,148.191105,48.568414,0.944767,5653,83.925927,0.493048,326.079,0.653802,3.051183,Jasmine
2788,5888,145.731683,52.239503,0.933544,5968,86.584262,0.50068,326.083,0.695859,2.789684,Jasmine
9966,4904,146.52311,44.241207,0.953327,5075,79.018775,0.633755,326.084,0.579564,3.311915,Jasmine
6434,5555,146.531496,48.653573,0.943267,5668,84.100212,0.798132,326.1,0.656436,3.011731,Jasmine
7268,5528,148.036748,48.367105,0.94512,5676,83.895579,0.762483,326.1,0.653245,3.060691,Jasmine
